,t,D1,D2,S1,S2,Q1,Q2,I,x1,x2,x3,C,G
1178,1178.0,2.950877840911164e-08,6.918512809333736e-07,2.4190392236838407e-06,5.196575123087074e-05,310.14644782383186,1.5124307564360204,9.321243218203635e-07,0.00029105213961773803,1.0743107812651135e-09,1.1416602353993865e-07,27.811114336489258,500.7572257163988
1179,1179.0,2.8780203617324126e-08,6.754889296810505e-07,2.3754543686774426e-06,5.107265256314734e-05,310.052093516597,1.5029097545038212,9.161100707739685e-07,0.00028931109318613003,1.055872423706221e-09,1.1221203589293289e-07,27.802403700868595,500.60005805680663
1180,1180.0,2.8069617480092206e-08,6.595128028515392e-07,2.3326548041332214e-06,5.019486712795235e-05,309.9579691897703,1.4934496627694223,9.003702988910535e-07,0.0002875804612787154,1.0377497401739442e-09,1.1029139861624342e-07,27.793713941384805,500.4432666156347
1181,1181.0,2.737657585353165e-08,6.439138031048586e-07,2.290626381054603e-06,4.9332133039490673e-05,309.8640745347176,1.4840500852172338,8.849003140198256e-07,0.0002858601816037993,1.0199373409970955e-09,1.0840354425208264e-07,27.785045032968668,500.28685094492647
1182,1182.0,2.6700645559745052e-08,6.286830468860698e-07,2.2493552053740193e-06,4.848419287786184e-05,309.7704092411253,1.4747106284350633,8.696955039855571e-07,0.0002841501922421596,1.0024299282435065e-09,1.0654791496441937e-07,27.776396950370476,500.130810593436
1183,1183.0,2.6041404116070584e-08,6.13811859414293e-07,2.2088276333597532e-06,4.765079361314796e-05,309.6769729970235,1.4654309015970686,8.547513352318333e-07,0.0002824504316448207,9.85222294163871e-10,1.0472396237647348e-07,27.767769668162245,499.97514510666855
1184,1184.0,2.539843947101563e-08,5.992917697888456e-07,2.1690302671055434e-06,4.68316865307873e-05,309.5837654888076,1.4562105164468189,8.400633514847986e-07,0.0002807608386308421,9.683093196618812e-10,1.0293114741094293e-07,27.759163160739927,499.81985402692044
1185,1185.0,2.477134974671027e-08,5.85114506209769e-07,2.1299499501014515e-06,4.6026627158211936e-05,309.4907864012603,1.4470490872804616,8.256271724400164e-07,0.0002790813523851181,9.516859727902186e-10,1.0116894013291759e-07,27.750577402325586,499.66493689331867
1186,1186.0,2.4159742987719663e-08,5.712719913100841e-07,2.09157376288454e-06,4.5235375192728295e-05,309.3980354175735,1.4379462309299973,8.114384924715598e-07,0.00027741191245619256,9.353473072719617e-10,9.943681959543491e-08,27.742012366969597,499.5103932418605
1187,1187.0,2.356323691605825e-08,5.577563375971681e-07,2.0538890187679024e-06,4.445769443061927e-05,309.3055122193698,1.4289015667466574,7.974930793629586e-07,0.0002757524587540857,9.192884610469837e-10,9.773427368763283e-08,27.733468028552778,499.35622260545273
1188,1188.0,2.2981458692252707e-08,5.44559843000712e-07,2.0168832596466606e-06,4.369335269744764e-05,309.21321648672375,1.4199147165843906,7.837867730596339e-07,0.0002741029315481343,9.035046548429222e-10,9.606079898545729e-08,27.724944360788548,499.20242451395
1189,1189.0,2.2414044682304318e-08,5.316749865247725e-07,1.980544251879519e-06,4.29421217795403e-05,309.1211478981833,1.410985304783451,7.703154844424596e-07,0.00027246327146484395,8.879911907703039e-10,9.441590060488061e-08,27.716441337225046,499.0489984941939
1190,1190.0,2.1860640230405043e-08,5.190944240014941e-07,1.94485998224452e-06,4.220377735663353e-05,309.0293061307908,1.4021129581540899,7.570751941220915e-07,0.0002708334194857559,8.727434509414187e-10,9.279909205758948e-08,27.707958931247223,498.8959440700508
1191,1191.0,2.1320899437265265e-08,5.068109839441296e-07,1.9098186539676802e-06,4.1478098935659536e-05,308.9376908601044,1.393297305960353,7.440619512537155e-07,0.0002692133169453246,8.577568961125438e-10,9.120989510910086e-08,27.699497116078952,498.74326076245
