,t,D1,D2,S1,S2,Q1,Q2,I,x1,x2,x3,C
0,0.0,1.2377518210579585e-24,2.475503642115917e-24,362.7100292301269,362.7100292301269,7.222222222222222,33.56939135650131,5.105543016988825,0.026140380246982786,0.004186545273930837,0.2654882368834189,7.222222222222222
1,1.0,1.207191649058974e-24,2.444563031691931e-24,356.17489642436993,362.6507945110114,9.709457812268152,31.5086979063777,5.105505838461182,0.026140379955078598,0.004186544811398132,0.26548822213052475,6.761750489110072
2,2.0,1.1773860241873031e-24,2.413641209183816e-24,349.7575127899688,362.4759453590639,11.95175082272182,29.647263707308433,5.105258016491495,0.02614037579393794,0.00418653829528898,0.26548801293256197,6.347009955458835
3,3.0,1.148316316052422e-24,2.3827561092580125e-24,343.45575672004367,362.1896673196899,13.981420525756596,27.965829563355154,5.10462083075539,0.026140358509963452,0.004186511576798222,0.2654871490153967,5.973495542057463
4,4.0,1.1199643536022954e-24,2.3519247697043836e-24,337.2675447395503,361.79603275050283,15.824138153264157,26.447165873278877,5.103446076479431,0.02614031391238014,0.004186443553276314,0.2654849332851831,5.637181089728388
5,5.0,1.0923124143835929e-24,2.3211633642469637e-24,331.1908308921207,361.29900342466885,17.501111001671507,25.07579939762818,5.101611950155736,0.02614022376864733,0.0041863079224164585,0.2654804822627145,5.334455367627812
6,6.0,1.0653432136456278e-24,2.2904872349574054e-24,325.22360609712274,360.702433171995,19.030316418373975,23.837797930450446,5.0990194382157075,0.026140066582770422,0.004186074660802148,0.2654727694327345,5.062071373572372
7,7.0,1.0390398936078833e-24,2.2599109235805584e-24,319.36389750163875,360.0100704781222,20.427261015015265,22.72059452166269,5.095589185153484,0.02613981826358211,0.004185711251135429,0.2654606620102245,4.8171047908007205
8,8.0,1.0133860129419753e-24,2.2294482017779964e-24,313.6097678344115,359.22556103037823,21.70548303788307,21.712839155515418,5.091258769747105,0.026139452699695465,0.004185183699049805,0.2654429521426392,4.5969188421093055
9,9.0,9.883655364838514e-25,2.1991121003317307e-24,307.95931476543643,358.35245020873674,22.876904932182367,20.804271148296568,5.085980337777679,0.02613894225307152,0.004184457369293495,0.26541838328046596,4.399133999414488
10,10.0,9.639628251849491e-25,2.168914937357899e-24,302.4106702740258,357.39418552166626,23.952093008978547,19.985607853417786,5.07971854461572,0.02613825818197407,0.004183497667815353,0.26538567237470245,4.221601532919404
11,11.0,9.401626263051314e-25,2.1388683455730667e-24,296.9620000270309,356.3541189873656,24.940456364296573,19.248446661090274,5.072448767403809,0.026137371002618176,0.004182270592551778,0.26534352846995896,4.062380202507609
12,12.0,9.169500638350015e-25,2.1089832986676708e-24,291.61150276703506,355.23550946398126,25.85040421907986,18.58517809978446,5.064155551731006,0.026136250797582198,0.004180743172505425,0.2652906681850675,3.919715581161547
13,13.0,8.943106291872705e-25,2.0792701367429033e-24,286.35740971461445,354.0415249190845,26.68947351765032,17.988908480888632,5.05483126333877,0.026134867477994074,0.004178883812240722,0.2652258285122968,3.792021646205772
14,14.0,8.722301721124709e-25,2.0497385909100665e-24,281.1979839811805,352.7752446493161,27.464434647687003,17.45339070931681,5.044474917350775,0.026133191005679155,0.004176662556331335,0.26514777730783284,3.6778643149730015
15,15.0,8.506948918380228e-25,2.020397807069849e-24,276.13151999259657,351.43966145018794,28.181380477042794,16.97296223822483,5.033091162286359,0.026131191580552833,0.004174051286303083,0.2650553217950943,3.575946684138837
16,16.0,8.296913284298022e-25,1.9912563688882784e-24,271.1563429237583,350.037683735946,28.84580232874736,16.542489319282904,5.020689398936608,0.02612883979788727,0.004171023860917281,0.2649473153618307,3.485095772110349
17,17.0,8.092063543699352e-25,1.9623223199949264e-24,266.2708081438319,348.57213761073234,29.462655503177746,16.157316823918997,5.0072830166242595,0.02612610677948943,0.0041675562091038785,0.2648226628949125,3.4042505926760134
18,18.0,7.892271663447588e-25,1.9336031854279725e-24,261.4733006718515,347.045768892237,30.036416271098865,15.813223017015229,4.992888731626736,0.026122964282303256,0.004163626383532196,0.2646803248644184,3.3324514129035783
19,19.0,7.697412772371409e-25,1.9051059923498735e-24,256.7622346423942,345.4612450889789,30.571131791885758,15.506378749061728,4.977526014507189,0.0261193847874924,0.004159214581663505,0.2645193203405325,3.2688300680831457
20,20.0,7.507365083175584e-25,1.8768372900565885e-24,252.13605278106468,343.8211573323151,31.070464081487817,15.23331060160396,4.961216594809837,0.026115341572662504,0.004154303140140305,0.26433872910232253,3.212601222696013
21,21.0,7.3220098162852425e-25,1.8488031693025273e-24,247.59322588952838,342.1280222642385,31.53772891751171,14.990867577895084,4.943984033066266,0.02611080876953611,0.004148876507511834,0.2641376929762049,3.1630544798484967
22,22.0,7.141231125570982e-25,1.8210092809626315e-24,243.13225233983766,340.3842838819903,31.975930394394613,14.776190978704488,4.925853351357415,0.026105761409091897,0.004142921199556204,0.26391541652341627,3.1195472529694
23,23.0,6.964916025960073e-25,1.7934608540495287e-24,238.75165757852722,338.59231533929346,32.387791709269216,14.586687145563968,4.9068507147943246,0.026100175455930092,0.004136425740827955,0.2636711671801131,3.081498323588523
24,24.0,6.7929543227070185e-25,1.7661627131150386e-24,234.4499936379594,336.75442070891853,32.775782665511045,14.42000278268922,4.887003157310818,0.026094027833346543,0.004129380595477584,0.263404274938024,3.0483820159716677
25,25.0,6.62523854239182e-25,1.7391192950506357e-24,230.22583865622175,334.87283670508907,33.1421442950079,14.27400260697896,4.866338345961751,0.026087296440459786,0.004121778089946301,0.26311413164329384,3.0197229283833336
