,t,G,Gp,Gt,Il,Ip,I1,Id,Qsto1,Qsto2,Qgut,X,SRsH,H,XH,Isc1,Isc2,Hsc1,Hsc2,D_1,t_1,D_2,t_2,D_3,t_3,pump_iob_0,pump_elapsed_0,pump_iob_1,pump_elapsed_1,pump_iob_2,pump_elapsed_2,pump_iob_3,pump_elapsed_3,pump_iob
0,0.0,120.0,178.8,129.39240506329116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,93.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,120.02275003164478,178.8338975471507,129.47675202279015,0.0,0.0,0.0,0.0,23754.113167195752,345.91585942200606,0.6709862585591457,0.0,18.669447633552224,95.45446230514824,0.1332744009582092,0.0,0.0,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
2,2.0,120.0532120542786,178.8792859608751,129.55470152456274,0.15630843072531536,0.4874669670059121,0.044173819552488475,0.044173819552488475,46018.8494705288,2132.9780724985626,49.10531295407056,0.5472753526903134,17.417764011850412,99.03585981927179,0.7732146124334283,365.43675860541356,5.9931628411292435,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
3,3.0,120.10638224973643,178.95850955210727,129.6212314479329,0.465227828122569,0.8024326035654742,0.15113104894972082,0.15113104894972082,44779.705342430185,4110.156435045752,191.08553442455272,1.8207897812442095,16.18236018648957,100.78648445811736,1.7025823084299727,358.84596783002144,11.770147552206238,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,120.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
4,4.0,120.19584475179646,179.0918086801767,129.67477050117995,0.8221777556001498,1.0679650459565095,0.3042970142180269,0.3042970142180269,42761.01652002661,5913.486827742674,416.0820689016563,3.5656420756760734,15.402641386514324,101.37528073081167,2.6574391073550183,352.37404485556266,17.33680194184267,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,180.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
5,5.0,120.33146311103192,179.29388003543755,129.7164040924128,1.1954487724763687,1.3185091459406741,0.49866664001375344,0.49866664001375344,40818.44265637281,7545.576580545346,714.0020864364182,5.686714009345825,14.92046884111561,101.31042269954384,3.5037112323874324,346.01884609560443,22.698833283529666,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,240.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
6,6.0,120.52036197704783,179.57533934580127,129.7485265846384,1.574411763636695,1.563264004230262,0.7324293705725361,0.7324293705725361,38963.845396143384,9018.278479909315,1075.4373596141031,8.134953724659631,14.620905846982572,100.90071930640813,4.186225906307191,339.77826652743664,27.86181158752665,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
7,7.0,120.7676131882983,179.94374365056447,129.774270992453,1.9546784502654264,1.8042973007873078,1.0045910585507942,1.0045910585507942,37193.50791108398,10342.966218569656,1491.6623066294726,10.87502492859589,14.431947617306363,100.32679718141618,4.693132146788106,333.65023907768284,32.83117252309259,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
8,8.0,121.07669341461506,180.40427318777645,129.7972045559782,2.333830179974559,2.0417189921104573,1.3143085341865706,1.3143085341865706,35503.60707242877,11530.403413740285,1954.5758777026117,13.87618286616504,14.309939375560973,99.69175888079434,5.034665471334592,327.63273400812875,37.61222031240507,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,420.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
9,9.0,121.44979661746795,180.96019696002725,129.82113062786038,2.7101736451437834,2.2751530604243175,1.6607124265420818,1.6607124265420818,33890.48842802153,12590.795584739592,2456.6409431266384,17.10976470805563,14.228657488772761,99.05279980245291,5.230999990651749,321.7237582067629,42.210130806870986,0.0,0.0,50000.0,0.0,60000.0,240.0,60000.0,660.0,4.179999828338623,480.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179999828338623
