,t,G,Gp,Gt,Il,Ip,I1,Id,Qsto1,Qsto2,Qgut,X,SRsH,H,XH,Isc1,Isc2,Hsc1,Hsc2,D_1,t_1,D_2,t_2,D_3,t_3,pump_iob_0,pump_elapsed_0,pump_iob_1,pump_elapsed_1,pump_iob_2,pump_elapsed_2,pump_iob_3,pump_elapsed_3,pump_iob
0,0.0,120.0,178.8,129.39240506329116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,93.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,120.02275924185174,178.8339112703591,129.47675217278638,0.0,0.0,0.0,0.0,33255.759227131006,484.28217356308136,0.939381209443406,0.0,18.669446737783833,95.45446193869508,0.13327439350743772,0.0,0.0,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
2,2.0,120.05432486952286,178.88094405558905,129.55406447220457,0.213521893013134,0.6658938060697803,0.06034272137936486,0.06034272137936486,64426.58149120751,2986.1719659006135,68.74760179680179,0.7475940529996843,17.25667066895352,98.92793025218704,0.7665727249119336,499.1971270981061,8.186832884408945,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
3,3.0,120.11483289732458,178.9711010170136,129.61715839676765,0.6355146220448348,1.0961459974123706,0.20644936512463438,0.20644936512463438,62691.770992249665,5754.230016806097,267.5202946258609,2.4872512816357175,16.021662188753936,100.54102813218773,1.6702507255155123,490.19391725984985,16.07836022278503,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
4,4.0,120.22314553457329,179.1324868465142,129.6635920096738,1.1231184779716015,1.4588709729712732,0.41567847824518006,0.41567847824518006,59865.598333740265,8278.900112005396,582.5162208326277,4.870769685510995,15.262100359504005,101.0238859904329,2.585107963943671,481.35308425768693,23.682570290612695,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,180.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
5,5.0,120.39340383085563,179.38617170797488,129.69462619561463,1.6330174229444157,1.801121426138049,0.6811929777579452,0.6811929777579452,57145.98696295131,10563.83255799875,999.6053761227812,7.768214945201231,14.801528688331853,100.88786012284602,3.384319326183394,472.67169988670145,31.007259395706658,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,240.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
6,6.0,120.63612993536654,179.74783360369614,129.71339921353612,2.150691773547434,2.1354636013799153,1.000519589505857,1.000519589505857,54549.54318646943,12625.62130978929,1505.6162044506327,11.112580779193996,14.520744563137582,100.43575501422352,4.018480824299993,464.14688862150064,38.06003633947173,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
7,7.0,120.95902735706701,180.22895076202985,129.72414427123383,2.670147013905855,2.4647220240514796,1.3723002803678572,1.3723002803678572,52071.06344983076,14480.189528121187,2088.3328993769105,14.85559690039804,14.347053338388802,99.84110298492399,4.479642007752037,455.77582678886273,44.84832638023183,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,360.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
8,8.0,121.36753727041302,180.8376305329154,129.73176087978706,3.1880792112368592,2.789046880802894,1.795383261996675,1.795383261996675,49705.195365821164,16142.606288242348,2736.413980826142,18.95526517873996,14.237146946798333,99.20085314551154,4.780374168817502,447.55574171508687,51.379375222690776,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,420.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
9,9.0,121.86523673841383,181.5792027402366,129.74152772388354,3.702175227857796,3.107924549320078,2.2685809448461187,2.2685809448461187,47446.82268009463,17627.159367587927,3439.3074285356233,23.372431253454483,14.165387538766652,98.56737484875629,4.942032475978685,439.48391075197287,57.66025323354967,0.0,0.0,70000.0,0.0,60000.0,240.0,60000.0,660.0,5.710000038146973,480.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710000038146973
